,User_Agent,AcceptLanguage,AcceptEncoding,Page
1278,Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
1279,Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
1280,Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
1281,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
1282,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
1283,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,tr,gzip,puppy1
1284,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
1285,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
1286,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
1287,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
1288,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
1289,Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
1290,MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,aa,gzip,kitten2
1291,Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
1292,Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
1293,Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
1294,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1295,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1296,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1297,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,hu,gzip,puppy2
1298,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1299,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1300,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,mt,gzip,kitten3
1301,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1302,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1303,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
1304,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.2.0,hu,gzip,kitten1
1305,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.39 (KHTML: like Gecko) Version/9.0 Safari/601.1.39,ar,gzip,kitten3
1306,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
1307,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ka,gzip,kitten2
1308,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
1309,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
1310,ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),om,gzip,puppy2
1311,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1312,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1313,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1314,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1315,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1316,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1317,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1318,Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,yo,gzip,puppy2
1319,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1320,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
1321,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
1322,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
1323,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
1324,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
1325,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
1326,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
1327,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
1328,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
1329,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
1330,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
1331,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
1332,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,it,gzip,kitten3
1333,Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,sv,gzip,kitten2
1334,Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
1335,Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
1336,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0),se,gzip,kitten2
1337,Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
1338,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
1339,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
1340,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT),ps,gzip,kitten1
1341,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0,si,gzip,kitten3
1342,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
1343,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
1344,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
1345,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
1346,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
1347,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
1348,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
1349,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
1350,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
1351,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
1352,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
1353,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
1354,Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,si,gzip,kitten2
1355,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
1356,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
1357,Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,es,gzip,kitten3
1358,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
1359,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,et,gzip,puppy1
1360,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,ne,gzip,puppy2
1361,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
1362,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.2.0,no,gzip,kitten1
1363,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
1364,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
1365,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,kn,gzip,kitten2
1366,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
1367,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
1368,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
1369,ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
1370,ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
1371,ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
1372,ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
1373,ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
1374,ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
1375,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT),hu,gzip,kitten2
1376,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1377,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1378,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1379,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1380,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,pa,gzip,puppy3
1381,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1382,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1383,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1384,Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
1385,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,kr,gzip,kitten2
1386,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
1387,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
1388,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
1389,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
1390,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
1391,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
1392,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
1393,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
1394,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,si,gzip,kitten1
1395,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
1396,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,sq,gzip,puppy2
1397,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
1398,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
1399,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
1400,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tw,gzip,puppy3
1401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
1402,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
1403,Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten2
1404,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
1405,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
1406,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
1407,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
1408,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
1409,Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,ak,gzip,kitten3
1410,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
1411,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
1412,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
1413,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,lt,gzip,kitten2
1414,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1b3) Gecko/20090305 Firefox/3.1b3 GTB5,as,gzip,kitten2
1415,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
1416,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
1417,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kl,gzip,kitten2
1418,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
1419,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
1420,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
1421,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
1422,Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586,or,gzip,kitten2
1423,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
1424,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
1425,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
1426,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
1427,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
1428,Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,si,gzip,kitten2
1429,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
1430,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547,se,gzip,kitten1
1431,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
1432,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
1433,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
1434,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,oj,gzip,kitten3
1435,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
1436,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
1437,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
1438,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,wo,gzip,kitten3
1439,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
1440,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
1441,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
1442,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
1443,Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
